ng-star-inserted src,marquee-text,event-id,marquee-text 2,marquee-text 3,event-source-type,event-time,Unnamed: 7,Unnamed: 8,full-date
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.6W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 20:23:55,,,2023-11-23 2023-12-28 20:23:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.12kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:58:55,,,2023-11-23 2023-12-28 19:58:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.7W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:58:55,,,2023-11-23 2023-12-28 19:58:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.8W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:52:40,,,2023-11-23 2023-12-28 19:52:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.6W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:46:25,,,2023-11-23 2023-12-28 19:46:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.8W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:27:41,,,2023-11-23 2023-12-28 19:27:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.11kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:27:40,,,2023-11-23 2023-12-28 19:27:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.7W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:27:40,,,2023-11-23 2023-12-28 19:27:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.9W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:21:25,,,2023-11-23 2023-12-28 19:21:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.7W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:15:10,,,2023-11-23 2023-12-28 19:15:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.8W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:08:56,,,2023-11-23 2023-12-28 19:08:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.9W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 19:02:40,,,2023-11-23 2023-12-28 19:02:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.1W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:56:25,,,2023-11-23 2023-12-28 18:56:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.1kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:56:25,,,2023-11-23 2023-12-28 18:56:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.1kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:56:25,,,2023-11-23 2023-12-28 18:56:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:50:10,,,2023-11-23 2023-12-28 18:50:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.5W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:43:55,,,2023-11-23 2023-12-28 18:43:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.3W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:37:40,,,2023-11-23 2023-12-28 18:37:40
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fpilot%2Fpilot.png,AcciÃ³n: Cerrar,67,Persiana dormitorio,Default Section/Dormitorio,Usuario,2023-12-28 18:35:19,,,2023-11-23 2023-12-28 18:35:19
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:22,,,2023-11-23 2023-12-28 18:34:22
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:11,,,2023-11-23 2023-12-28 18:34:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,7.1W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:10,,,2023-11-23 2023-12-28 18:34:10
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:09,,,2023-11-23 2023-12-28 18:34:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:09,,,2023-11-23 2023-12-28 18:34:09
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,AcciÃ³n: Encender,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Usuario,2023-12-28 18:34:08,,,2023-11-23 2023-12-28 18:34:08
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,189.6W,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:04,,,2023-11-23 2023-12-28 18:34:04
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,189.6W,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:04,,,2023-11-23 2023-12-28 18:34:04
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,Cerrado,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:34:00,,,2023-11-23 2023-12-28 18:34:00
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Cerrar,47,Persiana salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-28 18:34:00,,,2023-11-23 2023-12-28 18:34:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,193.9W,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:33:57,,,2023-11-23 2023-12-28 18:33:57
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Cerrar,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-28 18:33:53,,,2023-11-23 2023-12-28 18:33:53
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Cerrar,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-28 18:33:51,,,2023-11-23 2023-12-28 18:33:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,194.7W,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:33:50,,,2023-11-23 2023-12-28 18:33:50
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,Cerrado,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 18:33:47,,,2023-11-23 2023-12-28 18:33:47
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Cerrar,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-28 18:33:46,,,2023-11-23 2023-12-28 18:33:46
https://home.fibaro.com/assets/icon/fibaro/door_lock/door_lock0.png,AcciÃ³n: Abrir,65,Puerta,Default Section/Entrada,Usuario,2023-12-28 13:37:40,,,2023-11-23 2023-12-28 13:37:40
https://home.fibaro.com/assets/icon/fibaro/door_lock/door_lock0.png,AcciÃ³n: Abrir,65,Puerta,Default Section/Entrada,Usuario,2023-12-28 13:14:07,,,2023-11-23 2023-12-28 13:14:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 09:01:30,,,2023-11-23 2023-12-28 09:01:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 09:01:24,,,2023-11-23 2023-12-28 09:01:24
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,202.8W,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 09:01:11,,,2023-11-23 2023-12-28 09:01:11
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,Abierto,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 09:01:08,,,2023-11-23 2023-12-28 09:01:08
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Abrir,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-28 09:01:07,,,2023-11-23 2023-12-28 09:01:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,202W,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 09:01:07,,,2023-11-23 2023-12-28 09:01:07
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,Abierto,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 09:01:03,,,2023-11-23 2023-12-28 09:01:03
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Abrir,47,Persiana salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-28 09:01:03,,,2023-11-23 2023-12-28 09:01:03
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,36,Luz 1 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 02:32:02,,,2023-11-23 2023-12-28 02:32:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,36,Luz 1 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 02:32:02,,,2023-11-23 2023-12-28 02:32:02
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,36,Luz 1 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 02:32:02,,,2023-11-23 2023-12-28 02:32:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,30.2W,36,Luz 1 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 02:31:54,,,2023-11-23 2023-12-28 02:31:54
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,36,Luz 1 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 02:31:42,,,2023-11-23 2023-12-28 02:31:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 01:46:05,,,2023-11-23 2023-12-28 01:46:05
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 01:46:04,,,2023-11-23 2023-12-28 01:46:04
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:46:03,,,2023-11-23 2023-12-28 01:46:03
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:46:03,,,2023-11-23 2023-12-28 01:46:03
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.2W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:45:10,,,2023-11-23 2023-12-28 01:45:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.2W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:45:10,,,2023-11-23 2023-12-28 01:45:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.09kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:38:55,,,2023-11-23 2023-12-28 01:38:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.1W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:32:40,,,2023-11-23 2023-12-28 01:32:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:26:25,,,2023-11-23 2023-12-28 01:26:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.1W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:26:10,,,2023-11-23 2023-12-28 01:26:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.2W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:20:10,,,2023-11-23 2023-12-28 01:20:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.1W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:07:40,,,2023-11-23 2023-12-28 01:07:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.08kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:07:40,,,2023-11-23 2023-12-28 01:07:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:07:40,,,2023-11-23 2023-12-28 01:07:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.2W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 01:01:25,,,2023-11-23 2023-12-28 01:01:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.1W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:55:10,,,2023-11-23 2023-12-28 00:55:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.3W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:48:55,,,2023-11-23 2023-12-28 00:48:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,39,38.0,Default Section/SalÃ³n,Sistema,2023-12-28 00:44:45,,,2023-11-23 2023-12-28 00:44:45
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,39,38.0,Default Section/SalÃ³n,Sistema,2023-12-28 00:44:45,,,2023-11-23 2023-12-28 00:44:45
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.4W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:42:40,,,2023-11-23 2023-12-28 00:42:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.4W,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 00:40:35,,,2023-11-23 2023-12-28 00:40:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,42,Luz 1 Dormitorio,Default Section/Dormitorio,Sistema,2023-12-28 00:39:10,,,2023-11-23 2023-12-28 00:39:10
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,42,Luz 1 Dormitorio,Default Section/Dormitorio,Sistema,2023-12-28 00:39:10,,,2023-11-23 2023-12-28 00:39:10
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,42,Luz 1 Dormitorio,Default Section/Dormitorio,Sistema,2023-12-28 00:39:10,,,2023-11-23 2023-12-28 00:39:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,42.7W,42,Luz 1 Dormitorio,Default Section/Dormitorio,Sistema,2023-12-28 00:38:32,,,2023-11-23 2023-12-28 00:38:32
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,42.7W,39,38.0,Default Section/SalÃ³n,Sistema,2023-12-28 00:38:30,,,2023-11-23 2023-12-28 00:38:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,39,38.0,Default Section/SalÃ³n,Sistema,2023-12-28 00:38:30,,,2023-11-23 2023-12-28 00:38:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,42.8W,42,Luz 1 Dormitorio,Default Section/Dormitorio,Sistema,2023-12-28 00:37:04,,,2023-11-23 2023-12-28 00:37:04
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,42,Luz 1 Dormitorio,Default Section/Dormitorio,Sistema,2023-12-28 00:37:02,,,2023-11-23 2023-12-28 00:37:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.07kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:36:25,,,2023-11-23 2023-12-28 00:36:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,10.07kWh,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:36:25,,,2023-11-23 2023-12-28 00:36:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,20.8W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:36:25,,,2023-11-23 2023-12-28 00:36:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,19.4W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:30:10,,,2023-11-23 2023-12-28 00:30:10
https://home.fibaro.com/assets/icon/fibaro/door_lock/door_lock0.png,AcciÃ³n: Abrir,65,Puerta,Default Section/Entrada,Usuario,2023-12-28 00:29:30,,,2023-11-23 2023-12-28 00:29:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.5W,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 00:28:05,,,2023-11-23 2023-12-28 00:28:05
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.1W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:26:10,,,2023-11-23 2023-12-28 00:26:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,11.5W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:26:09,,,2023-11-23 2023-12-28 00:26:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.7W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:26:08,,,2023-11-23 2023-12-28 00:26:08
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-28 00:26:08,,,2023-11-23 2023-12-28 00:26:08
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.7W,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 00:26:07,,,2023-11-23 2023-12-28 00:26:07
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-28 00:26:06,,,2023-11-23 2023-12-28 00:26:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 23:26:59,,,2023-11-21 2023-12-27 23:26:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 23:26:56,,,2023-11-21 2023-12-27 23:26:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,173W,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 23:26:40,,,2023-11-21 2023-12-27 23:26:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,205.6W,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 23:26:38,,,2023-11-21 2023-12-27 23:26:38
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,Cerrado,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 23:26:37,,,2023-11-21 2023-12-27 23:26:37
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Cerrar,52,Persiana 2 salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-27 23:26:37,,,2023-11-21 2023-12-27 23:26:37
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,Cerrado,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 23:26:35,,,2023-11-21 2023-12-27 23:26:35
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,Cerrado,47,Persiana salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 23:26:35,,,2023-11-21 2023-12-27 23:26:35
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fblind%2Fblind100.png,AcciÃ³n: Cerrar,47,Persiana salÃ³n,Default Section/SalÃ³n,Usuario,2023-12-27 23:26:34,,,2023-11-21 2023-12-27 23:26:34
https://home.fibaro.com/newProxyLite?user=743421&hc=YH-00052887&temp=ZTN0ustk_A1NqXRWuq_TiLua3j7Ru_E4BBWzHzMJNhg&req=%2Fassets%2Ficon%2Ffibaro%2Fpilot%2Fpilot.png,AcciÃ³n: Cerrar,67,Persiana dormitorio,Default Section/Dormitorio,Usuario,2023-12-27 23:26:15,,,2023-11-21 2023-12-27 23:26:15
https://home.fibaro.com/assets/icon/fibaro/door_lock/door_lock0.png,AcciÃ³n: Abrir,65,Puerta,Default Section/Entrada,Usuario,2023-12-27 14:27:21,,,2023-11-21 2023-12-27 14:27:21
https://home.fibaro.com/assets/icon/fibaro/door_lock/door_lock0.png,AcciÃ³n: Abrir,65,Puerta,Default Section/Entrada,Usuario,2023-12-27 13:16:45,,,2023-11-21 2023-12-27 13:16:45
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:31,,,2023-11-21 2023-12-27 02:05:31
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:30,,,2023-11-21 2023-12-27 02:05:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:30,,,2023-11-21 2023-12-27 02:05:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:30,,,2023-11-21 2023-12-27 02:05:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,AcciÃ³n: Apagar,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Usuario,2023-12-27 02:05:30,,,2023-11-21 2023-12-27 02:05:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:30,,,2023-11-21 2023-12-27 02:05:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,AcciÃ³n: Apagar,55,Enchufe SalÃ³n,Default Section/SalÃ³n,Usuario,2023-12-27 02:05:29,,,2023-11-21 2023-12-27 02:05:29
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,36,Luz 1 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:27,,,2023-11-21 2023-12-27 02:05:27
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,36,Luz 1 salÃ³n,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:27,,,2023-11-21 2023-12-27 02:05:27
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,18.6W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:20,,,2023-11-21 2023-12-27 02:05:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,2.6W,57,Enchufe salÃ³n 2,Default Section/SalÃ³n,Sistema,2023-12-27 02:05:19,,,2023-11-21 2023-12-27 02:05:19
