intervalo,fecha_completa,76,67,59,40,63,61,65,60,58,47,41,39,32,74,73,45,48,55,75,72,71,46,1,42,2,35,50,51,43,49
2023-12-12 00:00:00,2023-12-12,31,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11 00:00:00,2023-12-11,49,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10 00:00:00,2023-12-10,45,36,4,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09 00:00:00,2023-12-09,49,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08 00:00:00,2023-12-08,41,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07 00:00:00,2023-12-07,40,42,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06 00:00:00,2023-12-06,38,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05 00:00:00,2023-12-05,48,44,5,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-04 00:00:00,2023-12-04,40,43,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03 00:00:00,2023-12-03,43,41,4,0,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02 00:00:00,2023-12-02,37,41,5,0,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 00:00:00,2023-12-01,28,27,21,61,34,22,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 00:00:00,2023-11-30,23,15,2,71,0,0,0,0,0,0,0,0,0,0,4,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 00:00:00,2023-11-29,38,41,7,10,62,8,1,1,1,1,1,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28 00:00:00,2023-11-28,22,13,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27 00:00:00,2023-11-27,75,45,31,0,32,1,2,3,4,2,2,2,2,38,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26 00:00:00,2023-11-26,9,2,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 00:00:00,2023-11-25,5,2,29,2,89,0,2,1,1,2,1,1,2,2,31,16,1,1,1,1,1,4,2,0,0,0,0,0,0,0
2023-11-24 00:00:00,2023-11-24,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23 00:00:00,2023-11-23,0,0,2,0,62,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22 00:00:00,2023-11-22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21 00:00:00,2023-11-21,0,0,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20 00:00:00,2023-11-20,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19 00:00:00,2023-11-19,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18 00:00:00,2023-11-18,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17 00:00:00,2023-11-17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16 00:00:00,2023-11-16,0,0,5,0,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15 00:00:00,2023-11-15,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14 00:00:00,2023-11-14,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13 00:00:00,2023-11-13,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12 00:00:00,2023-11-12,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11 00:00:00,2023-11-11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10 00:00:00,2023-11-10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09 00:00:00,2023-11-09,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
