intervalo,fecha_completa,57,55,65,52,47,50,49,32,38,44,54,56,64,67,36,58,42,39,45,33,37,43,1,13,12,11,10,9,46,8,2
2023-12-17 00:00:00,2023-12-17,73,27,10,5,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16 00:00:00,2023-12-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 00:00:00,2023-12-15,69,9,1,13,10,0,0,0,0,0,0,0,0,0,7,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14 00:00:00,2023-12-14,88,9,6,9,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-12-13 00:00:00,2023-12-13,94,3,7,9,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12 00:00:00,2023-12-12,33,26,1,8,9,0,0,0,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11 00:00:00,2023-12-11,110,20,2,8,9,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10 00:00:00,2023-12-10,74,1,6,10,9,0,0,0,0,0,0,0,0,0,6,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09 00:00:00,2023-12-09,76,14,3,11,8,0,0,0,0,0,0,0,0,1,20,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2023-12-08 00:00:00,2023-12-08,12,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-12-07 00:00:00,2023-12-07,36,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06 00:00:00,2023-12-06,58,13,1,8,10,0,0,0,0,0,0,0,0,0,19,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05 00:00:00,2023-12-05,96,16,4,7,7,0,0,0,0,0,0,0,0,0,12,0,8,5,0,0,6,0,0,0,0,0,0,0,0,0,0
2023-12-04 00:00:00,2023-12-04,84,30,0,8,9,0,0,0,0,0,0,0,0,0,6,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03 00:00:00,2023-12-03,76,5,0,10,8,0,0,0,0,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02 00:00:00,2023-12-02,77,11,2,8,7,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 00:00:00,2023-12-01,72,13,7,9,7,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
